1996 Item,Predicted HS Code,Associated 2023 Description,Confidence Score
"Photographic paper (not silver halide), paperbd & textiles for color photos, other than in rolls of a width > 610 mm, sensitized, unexposed",37032060,"Photographic paper (not silver halide), paperbd & textiles for color photos, other than in rolls of a width > 610 mm, sensitized, unexposed",0.8229824304580688
Chloride oxides and chloride hydroxides of vanadium,28274910,Chloride oxides and chloride hydroxides of vanadium,0.8704130053520203
"Cyclanic, cyclenic or cycloterpenic mono- or polyamines, and their derivatives and salts, from any nonaromatic compounds",29213050,"Cyclanic, cyclenic or cycloterpenic mono- or polyamines, and their derivatives and salts, from any nonaromatic compounds",0.8471944332122803
Described in additional U.S note 10 to chapter 4 and entered pursuant to its provisions,19012035,"Mixes for bakers wares, o/25% bf, not retail, descr in add US note 1 to Ch. 19: not subj. to add. US nte 3 to Ch.19, not GN15",0.40155166387557983
"Curtains (including drapes), interior blinds and valances of cotton, not knitted or crocheted",63031921,"Curtains (including drapes),interior blinds and valances of textile materials other than of cotton or synthetic fibers, knitted or crocheted",0.8078083992004395
Missing description,98191133,AGOA goods: textile articles of ch. 50-60 & 63 of lesser developed AGOA defined US note 2 to subchapter and wholly formed from AGOA inputs,0.3893051743507385
"Walnuts, shelled, fresh or dried",8023100,"Walnuts, fresh or dried, in shell",0.885036826133728
"Wrist watches nesi, not battery powered, not automatic winding, 8-17 jewels, movement n/o $15 & n/o 15.2 mm, band of materials, nesi",91022945,"Wrist watches nesoi, not electrically operated, not auto winding, 8-17 jewels, movement over $15 each, with band of textiles or base metal",0.8288924694061279
Other,83100000,"Base metal sign plates, name plates, address plates, numbers, letters and other symbols (o/than of 9405), and base metal parts thereof",0.41179952025413513
"Rosaries and chaplets for personal use of a purely devotional character, of imitation jewelry material, nesi",71179020,"Rosaries and chaplets of a purely devotional character for personal use, of a material o/than prec. or base metals, nesoi",0.7465977668762207
"Woven fabrics obtained from high tenacity yarn of nylon or other polyamides, or of polyesters",54071000,Woven fabrics obtained from high tenacity yarn of nylon or other polyamides or of polyesters,0.8483693599700928
"Nopalitos, prepared or preserved by vinegar or acetic acid",20019033,"Nopalitos, preserved by vinegar",0.77476966381073
Cement copper (precipitated copper),74010000,Copper mattes; cement copper (precipitated copper),0.7492241859436035
"Pulps of fibrous cellulosic material, other than cotton linters pulp, mechanical",47069100,"Pulps of fibrous cellulosic material, other than cotton linters pulp, mechanical",0.8033353090286255
1/ Valued $1.55/kg or more,99040447,"Dried milk & cream, w/ or w/o sugar or sweetening matter in 0402.21.90 or 0403.90.65, entered in value safeguard period, $1.80-$1.999/kg",0.587444007396698
"Electrical ignition or starting equipment of a kind used for spark-ignition internal-combustion or compression-ignition engines, nesi",85118060,"Electrical ignition or starting equipment of a kind used for spark-ignition internal-combustion or compression-ignition engines, nesoi",0.7979652881622314
Of plastics,39211211,"Nonadhesive plates, sheets, film, foil, strip, cellular, of polymers of vinyl chloride, with man-made textile fibers, over 70% plastics",0.6450767517089844
Handmade paper and paperboard,48021000,Handmade paper and paperboard,0.7627804279327393
"Photographic filters, mounted, and parts and accessories therefor",90022080,"Filters, mounted, and parts and accessories therefor, for optical uses other than photographic",0.6855305433273315
"Parts of hand operated and check appliances for pipes, boiler shells, tanks, vats or the like, of iron or steel",84819030,"Parts of hand operated and check appliances for pipes, boiler shells, tanks, vats or the like, of iron or steel",0.7832918167114258
"1/ Television picture tubes, color, having a video",85401130,"Cathode-ray television picture tubes incl. video monitor, color, high definition, display  diagonal > 35.56 cm",0.7974975109100342
Cigarette paper in the form of booklets or tubes,48131000,Cigarette paper in the form of booklets or tubes,0.822038471698761
"2,2'-Dithiobisbenzothiazole",29342010,"2,2'-Dithiobisbenzothiazole",0.719915509223938
Strip and the like of synthetic textile materials of an apparent width not exceeding 5 mm,54049000,Strip and the like of synthetic textile materials of an apparent width not exceeding 5 mm,0.7499154806137085
True hemp yarn,53082000,True hemp yarn,0.7907768487930298
Described in general note 15 of the tariff schedule and entered pursant to its provisions,99990062,Imports of textile and apparel goods from Mexico described in additional US note 4(b) to section XI under terms of (d) in such note,0.5878410935401917
"Other meat and edible meat offal nesi, fresh, chilled or frozen",16029091,"Prepared or preserved meat, meat offal or blood, whether or not canned, nesoi",0.7563236951828003
"Wire, not cold formed, of nickel, not alloyed",75052110,"Nickel (o/than alloy), wire, cold formed",0.7804576754570007
2-(Trifluoromethyl)phenothiazine,29343012,2-(Trifluoromethyl)phenothiazine,0.8556815385818481
1/ Provided for in subheading 1806.20.73.... 1/ 11.4¢/kg + 3.2%,99041721,"Articles w/ov 65% by dry weight of sugars:  cocoa powder, in 1806.10.28 & 1806.10.55, entered value safe. pd., $0.35-$0.449/kg",0.6856057643890381
1/ Skating boots for use in the manufacture of,95067040,Ice skates w/footwear permanently attached,0.7025882005691528
Missing description,98191133,AGOA goods: textile articles of ch. 50-60 & 63 of lesser developed AGOA defined US note 2 to subchapter and wholly formed from AGOA inputs,0.3893051743507385
Ethylene dibromide,29036210,"Ethylene dibromide (ISO) (1,2-dibromoethane)",0.744610071182251
1/ Closed-face spin casting fishing reels,95073080,Parts and accessories for fishing reels,0.5750595927238464
Described in additional U.S note 5 to this chapter and entered pursuant to its provisions,99990056,Imports of textile and apparel goods from Canada described in additional US note 5(a) to section XI,0.5760488510131836
"Chassis fitted with engines, for tractors suitable for agricultural use",87060030,"Chassis fitted w/engines, for tractors suitable for agricultural use",0.7820291519165039
Missing description,98191133,AGOA goods: textile articles of ch. 50-60 & 63 of lesser developed AGOA defined US note 2 to subchapter and wholly formed from AGOA inputs,0.3893051743507385
Estrogens and progestins obtained directly or indirectly from animal or vegetable materials,29372310,Estrogens and progestins obtained directly or indirectly from animal or vegetable materials,0.79920494556427
Razors of base metal,82129000,Base metal parts of razors and razor blades,0.8152816295623779
"Reaction initiators, reaction accelerators and catalytic preparations, nesi, consisting wholly of bismuth, of tungsten or of vanadium",38159010,"Reaction initiators, reaction accelerators and catalytic preparations, nesoi, consisting wholly of bismuth, of tungsten or of vanadium",0.817283034324646
1/ Other.......................... 1/ 67.8% (MX),99990064,Imports of textile and apparel goods from Mexico described in additional US note 5(b) to section XI,0.5632619857788086
Cotton garnetted stock,52029100,Cotton garnetted stock,0.741908848285675
Wooden cigar and cigarette boxes,44209020,Wooden cigar and cigarette boxes,0.7763115763664246
12-Aminododecanoic acid lactam,29337940,12-Aminododecanoic acid lactam,0.8821421265602112
Phonograph records for sound or similarly recorded phenomena,85238010,Phonograph records,0.72770756483078
"Watch movements, complete and assembled, nesi, measuring over 33.8 mm, 8-17 jewels, valued over $15 each",91029960,"Watches (excl. wrist watches) nesoi, not electrically operated, with 8-17 jewels in movement, movement valued over $15 each",0.8376494646072388
"Mixtures of hydrocarbons nesi, containing by weight not over 50 percent of any single hydrocarbon compound, in liquid form",38249929,"Mixtures containing 5% or more by weight of one or more aromatic or modified aromatic substance, nesoi",0.6675057411193848
1/ Airfield lighting regulators; automatic,90328920,"Automatic voltage and voltage-current regulators, designed for use in a 6, 12, or 24 V system",0.49797841906547546
"2-Methyl-4-isothiazoline-3-one, morpholinoethyl chloride hydrochloride, 2-methyl-2,5-dioxo-1-oxa-2-phospholan, (6r-trans)-7-amino-3-methyl-8-oxo-5-thia-1-azabicyclo 4,2,o -oct-2-ene-2-carboxylic acid",29349970,"Morpholinethyl chloride hydrochloride; 2-methyl-2,5-dioxo-1-oxa-2-phospholan; and 1 other specified nonaromatic chemical",0.6612546443939209
Seamless line pipe used for oil and gas pipelines of iron (other than cast iron) or nonalloy steel,73041950,"Alloy (other than stainless) steel, seamless line pipe used for oil or gas pipelines",0.8619126677513123
Missing description,98191133,AGOA goods: textile articles of ch. 50-60 & 63 of lesser developed AGOA defined US note 2 to subchapter and wholly formed from AGOA inputs,0.3893051743507385
Missing description,98191133,AGOA goods: textile articles of ch. 50-60 & 63 of lesser developed AGOA defined US note 2 to subchapter and wholly formed from AGOA inputs,0.3893051743507385
"Women's or girls' slips and petticoats, knitted or crocheted, of man-made fibers",62081100,"Women's or girls' slips and petticoats, not knitted or crocheted, of man-made fibers",0.8117599487304688
"Women's or girls' blouses & shirts, not knitted or crocheted, of wool or fine animal hair, containing 30% or more of silk/silk waste, nesi",62062020,"Women's or girls' blouses & shirts, not knitted or crocheted, of wool or fine animal hair, containing 30% or more of silk/silk waste, nesoi",0.846698522567749
Decabromodiphenyl oxide; and octabromodiphenyl oxide,29093007,Decabromodiphenyl oxide; and octabromodiphenyl oxide,0.6064899563789368
"Tin plates, sheets and strip, of a thickness exceeding 0.20 mm",80070020,"Tin, plates, sheets and strip, of a thickness exceeding 0.20 mm",0.8251681327819824
Butt welding tube or pipe fittings of stainless steel,73072300,"Stainless steel, not cast, butt welding fittings for tubes/pipes",0.8302286863327026
"Women's or girls' bib and brace overalls, knitted or crocheted, of artificial fibers",61046910,"Women's or girls' bib and brace overalls, knitted or crocheted, of artificial fibers",0.9009729623794556
Propan-1-ol (Propyl alcohol) and propan-2-ol (Isopropyl alcohol),29051200,Propan-1-ol (Propyl alcohol) and Propan-2-ol (isopropyl alcohol),0.8335593938827515
"Machine tools operated by laser or other light or photon beam processes, for working metal",84561210,"Machine tools operated by light or photon beam processes, for working metal",0.808929443359375
"Coniferous wood, roughly shaped into poles, pickets, stakes, sticks and other forms, to be finished into specific articles or products",44041000,"Coniferous wood, roughly shaped into poles, pickets, stakes, sticks and other forms, to be finished into specific articles or products",0.8378127217292786
