1990 Item,Predicted HS Code,Associated 2023 Description,Confidence Score
"Polymers of styrene, nesi, in primary forms",39039050,"Polymers of styrene, nesoi, in primary forms",0.7762961983680725
Tailors' chalks,96099040,Tailors' chalks,0.7873340845108032
Transmission shafts and cranks other than camshafts and crankshafts,84831050,Transmission shafts and cranks other than camshafts and crankshafts,0.7248929142951965
"Sheep or lamb skin leather, without wool on, not including chamois, patent, patent laminated or metallized leather, retanned",41120030,"Sheep or lamb skin leather, without wool on, not fancy, prepared after tanning or crusting, other than of heading 4114",0.7808259725570679
"Wine of fresh grapes flavored with plants or aromatic substances, other than vermouth, in containers holding over 2 liters",22051060,"Wine of fresh grapes flavored with plants or aromatic substances, other than vermouth, in containers holding 2 liters or less",0.7866401076316833
"Women's or girls' skirts & divided skirts, nt knit or crocheted, of synthetic fibers, cont. 36% or more of wool or fine animal hair, nesi",62045920,"Women's or girls' skirts & divided skirts, nt knit or crocheted, of artificial fibers, cont. 36% or more of wool or fine animal hair, nesoi",0.847484827041626
"Aromatic amino-alcohols, their ethers and esters, except those cont. more than one oxygen function; salts, in add. U.S. 3 to note sec. VI",29221960,"Aromatic amino-alcohols, their ethers and esters, other than those containing more than one oxy func described in add. US note 3 to sect VI",0.8424571752548218
"Liquid supply or production meters, including calibrating meters thereof",90282000,"Liquid supply or production meters, including calibrating meters thereof",0.7798399329185486
"Parts and accessories of revolvers or pistols except of heading 9302, nesi",93051020,"Parts and accessories nesoi, for revolvers or pistols of heading 9302",0.784696102142334
Electronic key telephonic switching system,85183010,Line telephone handsets,0.5249558091163635
"Badminton articles and equipment, except rackets, and parts and accessories thereof, nesi",95069912,Badminton articles and equipment (o/than rackets and cotton nets) and parts & accessories thereof,0.7923949360847473
"Felt, excluding needleloom felt and stitch-bonded fiber fabrics, not impregnated, coated, covered or laminated, of wool or fine animal hair",56022100,"Felt, excluding needleloom felt and stitch-bonded fiber fabrics, not impregnated, coated, covered or laminated, of wool or fine animal hair",0.835646390914917
"Knotted netting of twine, cordage or rope, excluding fish netting and nets, of cotton",56089030,"Knotted netting of twine, cordage or rope or other made-up nets (not fish netting and nets) of textile materials (not cotton/manmade mat.)",0.8561830520629883
"Glassware nesi, used for table or kitchen purposes (except drinking glasses), valued over $3 but n/o $5 each, not cut or engraved",70134920,"Glassware for table or kitchen purposes (o/than drinking glasses), nesoi, valued n/over $3 each",0.8313010334968567
"Garments nesi, knitted or crocheted, of textile materials nesi",61142000,"Garments nesoi, knitted or crocheted, of cotton",0.7275972366333008
"Halogenated, sulfonated, nitrated or nitrosated derivatives of monohydric alcohols",29055910,"Halogenated, sulfonated, nitrated or nitrosated derivatives of monohydric alcohols",0.820305585861206
"Nonaromatic drugs of heterocyclic compounds with nitrogen hetero-atom(s) only, nesi",29339990,"Nonaromatic drugs of heterocyclic compounds with nitrogen hetero-atom(s) only, nesoi",0.8188142776489258
Carbon electrodes of a kind used for furnaces,85451100,Carbon electrodes of a kind used for furnaces,0.8313796520233154
"Inks, other than printing or drawing inks",32159050,"Inks, other than printing or drawing inks",0.6690874099731445
"Straight saw blades for working metal, other than hacksaw blades, and parts thereof, of base metal",82029160,"Straight saw blades for working metal (o/than hacksaw blades), and base metal parts thereof",0.8060544729232788
"Bucket type continuous-action elevators and conveyors, for goods or materials",84283200,"Bucket type continuous-action elevators and conveyors, for goods or materials",0.7896974682807922
"Wrist watches nesi, not battery powered, not auto winding,8-17 jewels, movement over $15 each, watch band not of textiles or base metal",91022945,"Wrist watches nesoi, not electrically operated, not auto winding, 8-17 jewels, movement over $15 each, with band of textiles or base metal",0.828221321105957
"Inflatable articles nesi, of noncellular vulcanized rubber other than hard rubber",40169500,"Inflatable articles nesoi, of noncellular vulcanized rubber other than hard rubber",0.7941317558288574
"Sugar confectionery nesi, not containing cocoa",17049052,"Sugar confectionery nesoi, not containing cocoa, subject to gen. note 15 of the HTS",0.7653506398200989
"Babies' garments and clothing accessories, not knitted or crocheted, nesi, of synthetic fibers",62093030,"Babies' garments and clothing accessories, not knitted or crocheted, nesoi, of synthetic fibers",0.8834792375564575
"Aromatic phosphoric esters and their salts, including lactophosphates, and their derivatives, not used as plasticizers",29199030,"Aromatic phosphoric esters and their salts, including lactophosphates, and their derivatives, not used as plasticizers",0.9002572298049927
"Gloves, mittens and mitts of leather or composition leather, nesi, not seamed",42032930,"Men's gloves, mittens and mitts of leather or composition leather, nesoi, seamed",0.6859956979751587
"Taps, cocks, valves & similar appliances for pipes, boiler shells, tanks, vats or the like, hand operated, of iron or steel, nesi",84818030,"Taps, cocks, valves & similar appliances for pipes, boiler shells, tanks, vats or the like, hand operated, of iron or steel, nesoi",0.86963951587677
"Flat-rolled iron or nonalloy steel in coils, hot-rolled, not clad, plated or coated, nesi, less than 3 mm thick, not pickled",72083900,"Iron/nonalloy steel, width 600mm+, hot-rolled flat-rolled products, in coils, w/thick less than 3mm, not pickled/clad/plated/coated",0.7470206022262573
Parts of electrical telegraphic terminal apparatus (including teleprinting machines),85437060,"Electrical machines and apparatus nesoi, designed for connection to telegraphic or telephonic apparatus, instruments or networks",0.6673856973648071
"AC motors, nesi, multi-phase, of an output exceeding 735 W but under 746 W",85015380,"AC motors nesoi, multi-phase, of an output exceeding 150 kW",0.6943984031677246
"Men's or boys' bib and brace overalls, knitted or crocheted, of cotton",61034220,"Men's or boys' bib and brace overalls, knitted or crocheted, of cotton",0.8579474091529846
"Articles of milk or cream, whether or not concentrated or sweetened nesi",19019065,"Articles of milk or cream, nesoi, preps containing >10% by weight of milk solids, nesoi",0.6919966340065002
"Band saw blades, and parts thereof, of base metal",82021000,"Hand saws, and base metal parts thereof (except blades)",0.7585808038711548
"Mandarins (including tangerines and satsumas); clementines, wilkings and similar citrus hybrids, fresh or dried",8052100,"Mandarins, including tangerines and satsumas, fresh or dried",0.8765318393707275
"Other syrups, derived from sugar cane or beets, containing soluble non-sugar solids equal to 6 percent or less of total soluble solids",17019905,"Cane/beet sugar & pure sucrose, refined, solid, w/o added coloring or flavoring, subject to gen. note 15 of the HTS",0.6873821020126343
"Optical elements nesi, unmounted",90015000,"Spectacle lenses of materials other than glass, unmounted",0.6366563439369202
"Men's or boys' suit-type jackets and blazers, knitted or crocheted, of cotton",61033200,"Men's or boys' suit-type jackets and blazers, knitted or crocheted, of cotton",0.9112712144851685
Fluorine,28013010,Fluorine,0.7284384965896606
"Electrical filament lamps nesi, designed for a voltage not exceeding 100 V, excluding ultraviolet and infrared lamps",85392930,"Electrical filament lamps nesoi, designed for a voltage not exceeding 100 V, excluding ultraviolet and infrared lamps",0.8147658109664917
"Refrigerated vessels, other than tankers",89013000,"Vessels, designed for the transport of goods, refrigerated vessels (o/than tankers)",0.8668760061264038
Acid black 31 and other specified acid and mordant dyes and preparations based thereon,32041217,"Acid dyes, whether or not premetallized, and preparations based thereon, acid black 31, and other specified acid or mordant dyes",0.7895914316177368
"Raw furskins of mink, whole, with or without head, tail or paws",43011000,"Raw furskins of mink, whole, with or without head, tail or paws",0.9136762619018555
Unwrought zinc alloys,79012000,"Zinc alloy, unwrought",0.7730419635772705
"Radio-tape player combinations, nonrecording, capable of operating without an external source of power",85271311,"Radio-tape player combination (other than pocket-size radio cassette type),nonrecording,capable of operating w/o an external source of power",0.8296119570732117
Ferrous waste and scrap nesi,26190090,"Slag, dross and other waste (except ferrous scale) from the manufacture of iron or steel",0.6826096773147583
"Woven fabrics of polyester staple fibers, mixed mainly or solely with wool or fine animal hair, nesi",55151310,"Woven fabrics of polyester staple fibers, mixed mainly or solely with wool or fine animal hair, nesoi",0.8482329845428467
"Ceramic flooring bricks, non refractory, support or filler tiles and the like, other than building bricks, non refractory",69041000,Ceramic building bricks (o/than refractory bricks),0.7606247663497925
"Raw furskins of muskrat, whole, with or without head, tail or paws",43011000,"Raw furskins of mink, whole, with or without head, tail or paws",0.7999659180641174
"Women's or girls' anoraks, windbreakers and similar articles nesi, not knitted or crocheted, of wool or fine animal hair",62024070,"Women's/girls' anoraks, windbreakers & similar articles, not knit/crochet, of manmade fibers, nesoi, water resistant, o/than rec perf outwear",0.8108030557632446
"Fish hooks, not snelled",95072080,"Fish hooks, not snelled",0.8054611682891846
"Monumental or building stone and articles thereof, of calcareous stone, nesi, simply cut or sawn, with a flat or even surface",68022910,"Monumental or building stone & arts. thereof, of calcareous stone, nesoi, simply cut/sawn, w/flat or even surface",0.7931899428367615
"Nonaromatic heterocyclic compounds with nitrogen hetero-atom(s) only, nesi",29333961,"Heterocyclic compounds with nitrogen hetero-atom(s) only containing an unfused pyridine ring, described in add. US note 3 to sec. VI",0.7604033350944519
