1963 Item,Predicted HS Code,Associated 2023 Description,Confidence Score
"Yarns, of silk: In chief value, but not wholly, of silk: Wholly of man-made fibers and noncontinuous silk fibers: Other",52114100,"Plain weave fabrics of cotton, < 85% cotton by weight, mixed mainly/solely with man-made fibers, over 200g/m2, of yarns of different colors",0.6395560503005981
"Watch movements, assembled, without dials or hands, or with dials or hands whether or not assembled there on, having no jewels or not over 17 jewels (provided for in part 2E, schedule 7): Not adjusted, not self-winding (or if a self-winding device cannot be incorporated therein), and not constructed or designed to operate for a period in excess of 47 hours without rewinding: Having no-jewels or only one jewel: Over 1.5 but not over 1.77 inches in width (item 716.16)",91082080,"Watch movements, complete and assembled, with automatic winding, 17 jewels or less",0.7646846771240234
"Mufflers, scarves, shawls, and veils, all the foregoing of textile materials: Other articles, not ornamented: Of man-made fibers: Knit",61171020,"Shawls, scarves, mufflers, mantillas, veils and the like, knitted or crocheted, of man-made fibers",0.8373997211456299
Mixtures of two or more inorganic compounds: Other,25309080,"Other mineral substances, not elsewhere specified or included",0.6391288042068481
"Palm-kernel oil (provided for in part 14B, schedule 1): Rendered unfit for use as food (item 176.32)",15132100,"Palm kernel or babassu oil, crude, and their fractions, not chemically modified",0.6493421792984009
"Filler tobacco (whether or not mixed or packed with wrapper tobacco):  When not mixed and not packed with wrapper tobacco, or when mixed or packed with 35% or less of wrapper tobacco: Other, including cigar leaf: Not stemmed: If product of the Philippines: If Philippine articles: within tariff-rate quota (see headnote 3 of this part)",24012029,"Tobacco, partly or wholly stemmed/stripped, n/threshed or similarly processed, not or n/over 35% wrapper, cigar binder and filler",0.7255921363830566
"Woven fabrics, of wool: Other: Weighing not over 4 ounces per square yard with warp wholly of vegetable fibers: Valued over $2 per pound",60059090,"Warp knit fabric (including made on galloon knit machine), not of wool/fine animal hair, cotton or manmade fiber, not of headings 6001-6004",0.6977601647377014
"Peaches, fresh, or prepared or preserved: Peaches: Otherwise prepared or preserved",20087020,"Peaches (excluding nectarines), otherwise prepared or preserved, not elsewhere specified or included",0.7995432615280151
"Other precious and semiprecious stones, and articles not specially provided for, of such stones: Other",71162015,"Jewelry articles of precious or semiprecious stones, valued over $40 per piece",0.7562365531921387
"Headwear, of vegetable fibers, of unspun fibrous vegetable materials, of real horsehair, of paper yarn, or of any combination thereof: Other: Headwear other than caps: Sewed, whether or not blocked or trimmed: Of straw: Not blocked and not trimmed",65040060,"Hats and headgear, plaited or assembled from strips of veg. fibers or unspun fibrous veg. materials and/or paper yarn, not sewed",0.6445106267929077
"Other metal-bearing materials, etc. (con.): Other: Materials, other than the foregoing, which consist of slag containing by weight over 40 percent titanium, and which if contain- ing over 2 percent by weight of copper. lead, or zinc are not to be treated for the recovery thereof",26209950,Slag (other than from the manufacture of iron or steel) contains over 40% titanium & if has over 2% Cu/Pb/Zn is not for recovery thereof,0.8276321291923523
"Weaving machines, knitting machines, and textile machines for making lace, net, braid, embroidery, trimmings, fabrics, or other textile articles: Lace- and net-making machines (except lace-braiding machines): Leavers (including go-through) machines",84479090,"Knitting machines other than circular or flat knitting; machines for making gimped yarn, tulle, trimmings or net; machines for tufting",0.7247542142868042
Garden and field seeds: Clover: Crimson,12092240,"Clover seeds, other than white and ladino, of a kind used for sowing",0.6470561623573303
Parts of the foregoing: Typewriter parts,84735060,Part/accessory (also face plate and lock latch) of printed circuit assemblies suitable for use w/machine of two or more heading 8469 to 8472,0.6094793677330017
Sunflower seed,12060000,"Sunflower seeds, whether or not broken",0.6895225048065186
Garden and field seeds: Timothy,12093000,Seeds of herbaceous plants cultivated principally for their flowers,0.6738404035568237
Unwrought lead 1/ Other,78011000,"Refined lead, unwrought",0.724385142326355
"Pliers, nippers, and pincers, and hinged tools for holding and splicing wire; tin snips, bolt and chain clippers, and other metal cutting shears; pipe cutters and other pipe tools; spanners and wrenches; files (except nail files), and rasps; all the foregoing which are hand tools, and metal parts thereof: Bolt and chain clippers and other metal-cutting shears (except tin snips); pipe cutters; parts of the foregoing: With cutting part containing by weight over 0.2 percent of chromium, molybdenum, or tungsten, or over 0.1 percent of vanadium",82055910,Pipe tools and base metal parts thereof,0.751669704914093
"Vegetables, dried, desiccated, or dehydrated, etc. (con.): Dried, desiccated, or dehydrated (con.): Other",7109091,"Mixtures of vegetables not elsewhere specified or included, uncooked or cooked by steaming or boiling in water, frozen",0.5702620148658752
Phosphorus compounds: Other,28047000,Phosphorus,0.6822295188903809
"Mutes for musical instruments; pedals, dampers, and spurs for drums; pedals and holders for cymbals; lyres and other music holders for attachment to musical instruments; and collapsible stands for holding music or for holding musical instruments",92099910,"Mutes nesoi; pedals, dampers & spurs for drums; pedals & holders for cymbals; music holders nesoi; collapsible music instru stands, nesoi",0.6571998596191406
"Bags and sacks, or other shipping containers, of textile materials: Of vegetable fibers, except cotton: Not bleached, not colored, and not rendered nonflammable",63059000,"Sacks and bags of a kind used for the packing of goods, of textile materials, nesoi",0.7038379907608032
Copper powders and flakes: Flakes,74062000,"Copper, powders of lamellar structure; copper flakes",0.8033838272094727
"Pistols, revolvers, rifles, shotguns, and combination shotguns and rifles, all the foregoing which are firearms designed to fire shot, pellets, or bullets (except firearms provided for in item 730.10): Combination of shotguns and rifles: Valued over $50 each",93033080,"Rifles (o/than muzzle-loading), for sport, hunting or target-shooting rifles, valued at $25 and under or o/$50 each",0.7256007194519043
Clothespins: Spring type: If products of Cuba,39269070,"Clothespins, other than spring type, of plastics",0.7293447852134705
Milled grain products: Not Fit for Human Consumption: Wheat: Other,11029060,"Cereal flours, other than of wheat or meslin, rye, corn, rice or buckwheat",0.589401364326477
"Articles imported for the use of an Institution established solely for religious purposes: Painted, colored, or stained glass windows and parts thereof, all the foregoing valued over $15 per square foot and designed by, and produced by or under the direction of, a professional artist",98100010,"Painted, colored or stained glass windows and parts valued over $161 per square meter, by a professional artist, for religious institutions",0.8077555298805237
"Vegetables, fresh, chilled, or frozen, etc., (con.): Vegetables, fresh, chilled, or frozen, etc., and cut, sliced or otherwise reduced in size (but not otherwise prepared or preserved)",7099990,"Vegetables, not elsewhere specified or included, fresh or chilled",0.7810739278793335
"Articles not specially provided for of a type used for household, table, or kitchen use; toilet and sanitary wares; all the foregoing and parts thereof, of metal: Articles, wares, and parts, of base coated or plated with precious metal: Of copper: Of brass",74182010,"Copper-zinc base alloys (brass), sanitary ware and parts thereof",0.6971549987792969
"Print blocks, and print rollers, used for printing, stamping or cutting designs: Other",84425090,"Printing type, blocks, cylinders and other printing components; blocks, cylinders and lithographic stones, prepared for printing purposes",0.6894545555114746
"Footwear, with uppers of fibers: With soles of material other than leather: Other",64039111,"Footwear w/outer soles of rubber, plastics  & uppers of leather, covering ankle, made on a base or platform of wood, w/o insole or metal toe",0.776919960975647
"Products suitable for medicinal use, etc. (con.): Obtained, derived, or manufactured, etc. (con.): Drugs (con.): Salol",29182310,Salol (Phenyl salicylate) suitable for medicinal use,0.754400372505188
